Tick,AgentId,X,Y,Z,DistanceTravelled
0,1,42.0,6.0,24.0,0.0
0,2,7.0,0.0,49.0,0.0
0,3,9.0,0.0,45.0,0.0
0,4,20.0,12.0,0.0,0.0
0,5,53.0,0.0,39.0,0.0
0,6,10.0,6.0,48.0,0.0
0,7,52.0,12.0,1.0,0.0
0,8,4.0,6.0,18.0,0.0
0,9,11.0,6.0,18.0,0.0
0,10,59.0,20.0,18.0,0.0
0,11,46.0,24.0,15.0,0.0
0,12,6.0,12.0,32.0,0.0
0,13,10.0,0.0,52.0,0.0
0,14,47.0,12.0,18.0,0.0
0,15,51.0,18.0,28.0,0.0
0,16,47.0,24.0,23.0,0.0
0,17,14.0,6.0,30.0,0.0
0,18,49.0,24.0,31.0,0.0
0,19,10.0,6.0,40.0,0.0
0,20,13.0,24.0,36.0,0.0
0,21,27.0,18.0,48.0,0.0
0,22,49.0,0.0,5.0,0.0
0,23,49.0,6.0,1.0,0.0
0,24,7.0,6.0,16.0,0.0
0,25,48.0,24.0,8.0,0.0
1,1,42.5,6.0,24.0,0.5
1,2,7.0,0.0,48.5,0.5
1,3,9.0,0.0,44.5,0.5
1,4,19.5,12.0,0.0,0.5
1,5,53.0,0.0,38.5,0.5
1,6,10.5,6.0,48.0,0.5
1,7,52.0,12.0,0.5,0.5
1,8,3.5,6.0,18.0,0.5
1,9,11.5,6.0,18.0,0.5
1,10,59.0,19.5,18.0,0.5
1,11,46.0,24.0,14.5,0.5
1,12,6.0,12.0,31.5,0.5
1,13,10.0,0.0,52.5,0.5
1,14,47.5,12.0,18.0,0.5
1,15,51.0,18.0,28.5,0.5
1,16,47.0,24.0,22.5,0.5
1,17,14.0,6.0,29.5,0.5
1,18,49.0,24.0,30.5,0.5
1,19,10.0,6.0,40.5,0.5
1,20,13.5,24.0,36.0,0.5
1,21,27.5,18.0,48.0,0.5
1,22,49.0,0.0,5.5,0.5
1,23,49.0,6.0,0.5,0.5
1,24,7.0,6.0,15.5,0.5
1,25,48.0,24.0,7.5,0.5
2,1,43.0,6.0,24.0,1.0
2,2,7.0,0.0,48.0,1.0
2,3,9.0,0.0,44.0,1.0
2,4,19.0,12.0,0.0,1.0
2,5,53.0,0.0,38.0,1.0
2,6,11.0,6.0,48.0,1.0
2,7,52.0,12.0,0.0,1.0
2,8,3.0,6.0,18.0,1.0
2,9,12.0,6.0,18.0,1.0
2,10,59.0,19.0,18.0,1.0
2,11,46.0,24.0,14.0,1.0
2,12,6.0,12.0,31.0,1.0
2,13,10.0,0.0,53.0,1.0
2,14,48.0,12.0,18.0,1.0
2,15,51.0,18.0,29.0,1.0
2,16,47.0,24.0,22.0,1.0
2,17,14.0,6.0,29.0,1.0
2,18,49.0,24.0,30.0,1.0
2,19,10.0,6.0,41.0,1.0
2,20,14.0,24.0,36.0,1.0
2,21,28.0,18.0,48.0,1.0
2,22,49.0,0.0,6.0,1.0
2,23,49.0,6.0,0.0,1.0
2,24,7.0,6.0,15.0,1.0
2,25,48.0,24.0,7.0,1.0
3,1,43.5,6.0,24.0,1.5
3,2,7.0,0.0,47.5,1.5
3,3,9.0,0.0,43.5,1.5
3,4,18.5,12.0,0.0,1.5
3,5,53.0,0.0,37.5,1.5
3,6,11.5,6.0,48.0,1.5
3,7,52.5,12.0,0.0,1.5
3,8,2.5,6.0,18.0,1.5
3,9,12.5,6.0,18.0,1.5
3,10,59.0,18.5,18.0,1.5
3,11,46.0,24.0,13.5,1.5
3,12,6.0,12.0,30.5,1.5
3,13,10.0,0.0,53.5,1.5
3,14,48.5,12.0,18.0,1.5
3,15,51.0,18.0,29.5,1.5
3,16,47.0,24.0,21.5,1.5
3,17,14.0,6.0,28.5,1.5
3,18,48.5,24.0,30.0,1.5
3,19,10.0,6.0,41.5,1.5
3,20,14.5,24.0,36.0,1.5
3,21,28.5,18.0,48.0,1.5
3,22,49.5,0.0,6.0,1.5
3,23,48.5,6.0,0.0,1.5
3,24,7.0,6.0,14.5,1.5
3,25,48.0,24.0,6.5,1.5
4,1,44.0,6.0,24.0,2.0
4,2,7.0,0.0,47.0,2.0
4,3,9.0,0.0,43.0,2.0
4,4,18.0,12.0,0.0,2.0
4,5,53.0,0.0,37.0,2.0
4,6,12.0,6.0,48.0,2.0
4,7,53.0,12.0,0.0,2.0
4,8,2.0,6.0,18.0,2.0
4,9,13.0,6.0,18.0,2.0
4,10,59.0,18.0,18.0,2.0
4,11,46.0,24.0,13.0,2.0
4,12,6.0,12.0,30.0,2.0
4,13,10.0,0.0,54.0,2.0
4,14,49.0,12.0,18.0,2.0
4,15,51.0,18.0,30.0,2.0
4,16,47.0,24.0,21.0,2.0
4,17,14.0,6.0,28.0,2.0
4,18,48.0,24.0,30.0,2.0
4,19,10.0,6.0,42.0,2.0
4,20,15.0,24.0,36.0,2.0
4,21,29.0,18.0,48.0,2.0
4,22,50.0,0.0,6.0,2.0
4,23,48.0,6.0,0.0,2.0
4,24,7.0,6.0,14.0,2.0
4,25,48.0,24.0,6.0,2.0
5,1,44.5,6.0,24.0,2.5
5,2,7.0,0.0,47.0,2.0
5,3,9.0,0.0,43.0,2.0
5,4,17.5,12.0,0.0,2.5
5,5,53.0,0.0,36.5,2.5
5,6,12.5,6.0,48.0,2.5
5,7,53.5,12.0,0.0,2.5
5,8,2.0,6.5,18.0,2.5
5,9,13.5,6.0,18.0,2.5
5,10,58.5,18.0,18.0,2.5
5,11,46.0,24.0,12.5,2.5
5,12,6.0,12.0,30.0,2.0
5,13,10.5,0.0,54.0,2.5
5,14,49.5,12.0,18.0,2.5
5,15,50.5,18.0,30.0,2.5
5,16,47.0,24.0,21.0,2.0
5,17,14.0,6.0,28.0,2.0
5,18,47.5,24.0,30.0,2.5
5,19,10.5,6.0,42.0,2.5
5,20,15.5,24.0,36.0,2.5
5,21,29.5,18.0,48.0,2.5
5,22,50.5,0.0,6.0,2.5
5,23,47.5,6.0,0.0,2.5
5,24,7.0,6.0,14.0,2.0
5,25,48.5,24.0,6.0,2.5
6,1,45.0,6.0,24.0,3.0
6,2,7.0,0.0,47.0,2.0
6,3,9.0,0.0,43.0,2.0
6,4,17.0,12.0,0.0,3.0
6,5,53.0,0.0,36.0,3.0
6,6,13.0,6.0,48.0,3.0
6,7,54.0,12.0,0.0,3.0
6,8,2.0,7.0,18.0,3.0
6,9,14.0,6.0,18.0,3.0
6,10,58.0,18.0,18.0,3.0
6,11,46.0,24.0,12.0,3.0
6,12,6.0,12.0,30.0,2.0
6,13,11.0,0.0,54.0,3.0
6,14,50.0,12.0,18.0,3.0
6,15,50.0,18.0,30.0,3.0
6,16,47.0,24.0,21.0,2.0
6,17,14.0,6.0,28.0,2.0
6,18,47.0,24.0,30.0,3.0
6,19,11.0,6.0,42.0,3.0
6,20,16.0,24.0,36.0,3.0
6,21,30.0,18.0,48.0,3.0
6,22,51.0,0.0,6.0,3.0
6,23,47.0,6.0,0.0,3.0
6,24,7.0,6.0,14.0,2.0
6,25,49.0,24.0,6.0,3.0
7,1,45.5,6.0,24.0,3.5
7,2,7.0,0.0,47.0,2.0
7,3,9.0,0.0,43.0,2.0
7,4,16.5,12.0,0.0,3.5
7,5,53.5,0.0,36.0,3.5
7,6,13.5,6.0,48.0,3.5
7,7,54.0,11.5,0.0,3.5
7,8,2.0,7.0,18.0,3.0
7,9,14.5,6.0,18.0,3.5
7,10,57.5,18.0,18.0,3.5
7,11,46.5,24.0,12.0,3.5
7,12,6.0,12.0,30.0,2.0
7,13,11.5,0.0,54.0,3.5
7,14,50.5,12.0,18.0,3.5
7,15,49.5,18.0,30.0,3.5
7,16,47.0,24.0,21.0,2.0
7,17,14.0,6.0,28.0,2.0
7,18,46.5,24.0,30.0,3.5
7,19,11.5,6.0,42.0,3.5
7,20,16.5,24.0,36.0,3.5
7,21,30.5,18.0,48.0,3.5
7,22,51.5,0.0,6.0,3.5
7,23,46.5,6.0,0.0,3.5
7,24,7.0,6.0,14.0,2.0
7,25,49.5,24.0,6.0,3.5
8,1,46.0,6.0,24.0,4.0
8,2,7.0,0.0,47.0,2.0
8,3,9.0,0.0,43.0,2.0
8,4,16.0,12.0,0.0,4.0
8,5,54.0,0.0,36.0,4.0
8,6,14.0,6.0,48.0,4.0
8,7,54.0,11.0,0.0,4.0
8,8,2.0,7.0,18.0,3.0
8,9,15.0,6.0,18.0,4.0
8,10,57.0,18.0,18.0,4.0
8,11,47.0,24.0,12.0,4.0
8,12,6.0,12.0,30.0,2.0
8,13,12.0,0.0,54.0,4.0
8,14,51.0,12.0,18.0,4.0
8,15,49.0,18.0,30.0,4.0
8,16,47.0,24.0,21.0,2.0
8,17,14.0,6.0,28.0,2.0
8,18,46.0,24.0,30.0,4.0
8,19,12.0,6.0,42.0,4.0
8,20,17.0,24.0,36.0,4.0
8,21,31.0,18.0,48.0,4.0
8,22,52.0,0.0,6.0,4.0
8,23,46.0,6.0,0.0,4.0
8,24,7.0,6.0,14.0,2.0
8,25,50.0,24.0,6.0,4.0
9,1,46.5,6.0,24.0,4.5
9,2,7.0,0.0,47.0,2.0
9,3,9.0,0.0,43.0,2.0
9,4,15.5,12.0,0.0,4.5
9,5,54.0,0.5,36.0,4.5
9,6,14.5,6.0,48.0,4.5
9,7,54.0,10.5,0.0,4.5
9,8,2.0,7.0,18.0,3.0
9,9,15.5,6.0,18.0,4.5
9,10,56.5,18.0,18.0,4.5
9,11,47.5,24.0,12.0,4.5
9,12,6.0,12.0,30.0,2.0
9,13,12.5,0.0,54.0,4.5
9,14,51.5,12.0,18.0,4.5
9,15,48.5,18.0,30.0,4.5
9,16,47.0,24.0,21.0,2.0
9,17,14.0,6.0,28.0,2.0
9,18,45.5,24.0,30.0,4.5
9,19,12.5,6.0,42.0,4.5
9,20,17.5,24.0,36.0,4.5
9,21,31.5,18.0,48.0,4.5
9,22,52.5,0.0,6.0,4.5
9,23,45.5,6.0,0.0,4.5
9,24,7.0,6.0,14.0,2.0
9,25,50.5,24.0,6.0,4.5
10,1,47.0,6.0,24.0,5.0
10,2,7.0,0.0,47.0,2.0
10,3,9.0,0.0,43.0,2.0
10,4,15.0,12.0,0.0,5.0
10,5,54.0,1.0,36.0,5.0
10,6,15.0,6.0,48.0,5.0
10,7,54.0,10.0,0.0,5.0
10,8,2.0,7.0,18.0,3.0
10,9,16.0,6.0,18.0,5.0
10,10,56.0,18.0,18.0,5.0
10,11,48.0,24.0,12.0,5.0
10,12,6.0,12.0,30.0,2.0
10,13,13.0,0.0,54.0,5.0
10,14,52.0,12.0,18.0,5.0
10,15,48.0,18.0,30.0,5.0
10,16,47.0,24.0,21.0,2.0
10,17,14.0,6.0,28.0,2.0
10,18,45.0,24.0,30.0,5.0
10,19,13.0,6.0,42.0,5.0
10,20,18.0,24.0,36.0,5.0
10,21,32.0,18.0,48.0,5.0
10,22,53.0,0.0,6.0,5.0
10,23,45.0,6.0,0.0,5.0
10,24,7.0,6.0,14.0,2.0
10,25,51.0,24.0,6.0,5.0
11,1,47.5,6.0,24.0,5.5
11,2,7.0,0.0,47.0,2.0
11,3,9.0,0.0,43.0,2.0
11,4,14.5,12.0,0.0,5.5
11,5,54.0,1.5,36.0,5.5
11,6,15.5,6.0,48.0,5.5
11,7,54.0,9.5,0.0,5.5
11,8,2.0,7.0,18.0,3.0
11,9,16.5,6.0,18.0,5.5
11,10,55.5,18.0,18.0,5.5
11,11,48.5,24.0,12.0,5.5
11,12,6.0,12.0,30.0,2.0
11,13,13.5,0.0,54.0,5.5
11,14,52.5,12.0,18.0,5.5
11,15,47.5,18.0,30.0,5.5
11,16,47.0,24.0,21.0,2.0
11,17,14.0,6.0,28.0,2.0
11,18,44.5,24.0,30.0,5.5
11,19,13.5,6.0,42.0,5.5
11,20,18.5,24.0,36.0,5.5
11,21,32.5,18.0,48.0,5.5
11,22,53.5,0.0,6.0,5.5
11,23,44.5,6.0,0.0,5.5
11,24,7.0,6.0,14.0,2.0
11,25,51.5,24.0,6.0,5.5
12,1,48.0,6.0,24.0,6.0
12,2,7.0,0.0,47.0,2.0
12,3,9.0,0.0,43.0,2.0
12,4,14.0,12.0,0.0,6.0
12,5,54.0,2.0,36.0,6.0
12,6,16.0,6.0,48.0,6.0
12,7,54.0,9.0,0.0,6.0
12,8,2.0,7.0,18.0,3.0
12,9,17.0,6.0,18.0,6.0
12,10,55.0,18.0,18.0,6.0
12,11,49.0,24.0,12.0,6.0
12,12,6.0,12.0,30.0,2.0
12,13,14.0,0.0,54.0,6.0
12,14,53.0,12.0,18.0,6.0
12,15,47.0,18.0,30.0,6.0
12,16,47.0,24.0,21.0,2.0
12,17,14.0,6.0,28.0,2.0
12,18,44.0,24.0,30.0,6.0
12,19,14.0,6.0,42.0,6.0
12,20,19.0,24.0,36.0,6.0
12,21,33.0,18.0,48.0,6.0
12,22,54.0,0.0,6.0,6.0
12,23,44.0,6.0,0.0,6.0
12,24,7.0,6.0,14.0,2.0
12,25,52.0,24.0,6.0,6.0
13,1,48.5,6.0,24.0,6.5
13,2,7.0,0.0,47.0,2.0
13,3,9.0,0.0,43.0,2.0
13,4,13.5,12.0,0.0,6.5
13,5,54.0,2.5,36.0,6.5
13,6,16.5,6.0,48.0,6.5
13,7,54.0,8.5,0.0,6.5
13,8,2.0,7.0,18.0,3.0
13,9,17.5,6.0,18.0,6.5
13,10,54.5,18.0,18.0,6.5
13,11,49.5,24.0,12.0,6.5
13,12,6.0,12.0,30.0,2.0
13,13,14.5,0.0,54.0,6.5
13,14,53.5,12.0,18.0,6.5
13,15,46.5,18.0,30.0,6.5
13,16,47.0,24.0,21.0,2.0
13,17,14.0,6.0,28.0,2.0
13,18,43.5,24.0,30.0,6.5
13,19,14.5,6.0,42.0,6.5
13,20,19.5,24.0,36.0,6.5
13,21,33.0,18.0,48.0,6.0
13,22,54.0,0.5,6.0,6.5
13,23,43.5,6.0,0.0,6.5
13,24,7.0,6.0,14.0,2.0
13,25,52.5,24.0,6.0,6.5
14,1,49.0,6.0,24.0,7.0
14,2,7.0,0.0,47.0,2.0
14,3,9.0,0.0,43.0,2.0
14,4,13.0,12.0,0.0,7.0
14,5,54.0,3.0,36.0,7.0
14,6,17.0,6.0,48.0,7.0
14,7,54.0,8.0,0.0,7.0
14,8,2.0,7.0,18.0,3.0
14,9,18.0,6.0,18.0,7.0
14,10,54.0,18.0,18.0,7.0
14,11,50.0,24.0,12.0,7.0
14,12,6.0,12.0,30.0,2.0
14,13,15.0,0.0,54.0,7.0
14,14,54.0,12.0,18.0,7.0
14,15,46.0,18.0,30.0,7.0
14,16,47.0,24.0,21.0,2.0
14,17,14.0,6.0,28.0,2.0
14,18,43.0,24.0,30.0,7.0
14,19,15.0,6.0,42.0,7.0
14,20,20.0,24.0,36.0,7.0
14,21,33.0,18.0,48.0,6.0
14,22,54.0,1.0,6.0,7.0
14,23,43.0,6.0,0.0,7.0
14,24,7.0,6.0,14.0,2.0
14,25,53.0,24.0,6.0,7.0
15,1,49.5,6.0,24.0,7.5
15,2,7.0,0.0,47.0,2.0
15,3,9.0,0.0,43.0,2.0
15,4,12.5,12.0,0.0,7.5
15,5,54.0,3.5,36.0,7.5
15,6,17.5,6.0,48.0,7.5
15,7,54.0,7.5,0.0,7.5
15,8,2.0,7.0,18.0,3.0
15,9,18.5,6.0,18.0,7.5
15,10,54.0,17.5,18.0,7.5
15,11,50.5,24.0,12.0,7.5
15,12,6.0,12.0,30.0,2.0
15,13,15.5,0.0,54.0,7.5
15,14,54.5,12.0,18.0,7.5
15,15,45.5,18.0,30.0,7.5
15,16,47.0,24.0,21.0,2.0
15,17,14.0,6.0,28.0,2.0
15,18,42.5,24.0,30.0,7.5
15,19,15.5,6.0,42.0,7.5
15,20,20.5,24.0,36.0,7.5
15,21,33.0,18.0,48.0,6.0
15,22,54.0,1.5,6.0,7.5
15,23,42.5,6.0,0.0,7.5
15,24,7.0,6.0,14.0,2.0
15,25,53.5,24.0,6.0,7.5
16,1,50.0,6.0,24.0,8.0
16,2,7.0,0.0,47.0,2.0
16,3,9.0,0.0,43.0,2.0
16,4,12.0,12.0,0.0,8.0
16,5,54.0,4.0,36.0,8.0
16,6,18.0,6.0,48.0,8.0
16,7,54.0,7.0,0.0,8.0
16,8,2.0,7.0,18.0,3.0
16,9,19.0,6.0,18.0,8.0
16,10,54.0,17.0,18.0,8.0
16,11,51.0,24.0,12.0,8.0
16,12,6.0,12.0,30.0,2.0
16,13,16.0,0.0,54.0,8.0
16,14,55.0,12.0,18.0,8.0
16,15,45.0,18.0,30.0,8.0
16,16,47.0,24.0,21.0,2.0
16,17,14.0,6.0,28.0,2.0
16,18,42.0,24.0,30.0,8.0
16,19,16.0,6.0,42.0,8.0
16,20,21.0,24.0,36.0,8.0
16,21,33.0,18.0,48.0,6.0
16,22,54.0,2.0,6.0,8.0
16,23,42.0,6.0,0.0,8.0
16,24,7.0,6.0,14.0,2.0
16,25,54.0,24.0,6.0,8.0
17,1,50.5,6.0,24.0,8.5
17,2,7.0,0.0,47.0,2.0
17,3,9.0,0.0,43.0,2.0
17,4,11.5,12.0,0.0,8.5
17,5,54.0,4.5,36.0,8.5
17,6,18.5,6.0,48.0,8.5
17,7,54.0,6.5,0.0,8.5
17,8,2.0,7.0,18.0,3.0
17,9,19.5,6.0,18.0,8.5
17,10,54.0,16.5,18.0,8.5
17,11,51.5,24.0,12.0,8.5
17,12,6.0,12.0,30.0,2.0
17,13,16.5,0.0,54.0,8.5
17,14,55.5,12.0,18.0,8.5
17,15,44.5,18.0,30.0,8.5
17,16,47.0,24.0,21.0,2.0
17,17,14.0,6.0,28.0,2.0
17,18,41.5,24.0,30.0,8.5
17,19,16.5,6.0,42.0,8.5
17,20,21.5,24.0,36.0,8.5
17,21,33.0,18.0,48.0,6.0
17,22,54.0,2.5,6.0,8.5
17,23,41.5,6.0,0.0,8.5
17,24,7.0,6.0,14.0,2.0
17,25,54.0,23.5,6.0,8.5
18,1,51.0,6.0,24.0,9.0
18,2,7.0,0.0,47.0,2.0
18,3,9.0,0.0,43.0,2.0
18,4,11.0,12.0,0.0,9.0
18,5,54.0,5.0,36.0,9.0
18,6,19.0,6.0,48.0,9.0
18,7,54.0,6.0,0.0,9.0
18,8,2.0,7.0,18.0,3.0
18,9,20.0,6.0,18.0,9.0
18,10,54.0,16.0,18.0,9.0
18,11,52.0,24.0,12.0,9.0
18,12,6.0,12.0,30.0,2.0
18,13,17.0,0.0,54.0,9.0
18,14,56.0,12.0,18.0,9.0
18,15,44.0,18.0,30.0,9.0
18,16,47.0,24.0,21.0,2.0
18,17,14.0,6.0,28.0,2.0
18,18,41.0,24.0,30.0,9.0
18,19,17.0,6.0,42.0,9.0
18,20,22.0,24.0,36.0,9.0
18,21,33.0,18.0,48.0,6.0
18,22,54.0,3.0,6.0,9.0
18,23,41.0,6.0,0.0,9.0
18,24,7.0,6.0,14.0,2.0
18,25,54.0,23.0,6.0,9.0
19,1,51.5,6.0,24.0,9.5
19,2,7.0,0.0,47.0,2.0
19,3,9.0,0.0,43.0,2.0
19,4,10.5,12.0,0.0,9.5
19,5,54.0,5.5,36.0,9.5
19,6,19.5,6.0,48.0,9.5
19,7,53.5,6.0,0.0,9.5
19,8,2.0,7.0,18.0,3.0
19,9,20.5,6.0,18.0,9.5
19,10,54.0,15.5,18.0,9.5
19,11,52.5,24.0,12.0,9.5
19,12,6.0,12.0,30.0,2.0
19,13,17.5,0.0,54.0,9.5
19,14,56.5,12.0,18.0,9.5
19,15,43.5,18.0,30.0,9.5
19,16,47.0,24.0,21.0,2.0
19,17,14.0,6.0,28.0,2.0
19,18,40.5,24.0,30.0,9.5
19,19,17.5,6.0,42.0,9.5
19,20,22.0,24.0,36.0,9.0
19,21,33.0,18.0,48.0,6.0
19,22,54.0,3.5,6.0,9.5
19,23,40.5,6.0,0.0,9.5
19,24,7.0,6.0,14.0,2.0
19,25,54.0,22.5,6.0,9.5
20,1,52.0,6.0,24.0,10.0
20,2,7.0,0.0,47.0,2.0
20,3,9.0,0.0,43.0,2.0
20,4,10.0,12.0,0.0,10.0
20,5,54.0,6.0,36.0,10.0
20,6,20.0,6.0,48.0,10.0
20,7,53.0,6.0,0.0,10.0
20,8,2.0,7.0,18.0,3.0
20,9,21.0,6.0,18.0,10.0
20,10,54.0,15.0,18.0,10.0
20,11,53.0,24.0,12.0,10.0
20,12,6.0,12.0,30.0,2.0
20,13,18.0,0.0,54.0,10.0
20,14,57.0,12.0,18.0,10.0
20,15,43.0,18.0,30.0,10.0
20,16,47.0,24.0,21.0,2.0
20,17,14.0,6.0,28.0,2.0
20,18,40.0,24.0,30.0,10.0
20,19,18.0,6.0,42.0,10.0
20,20,22.0,24.0,36.0,9.0
20,21,33.0,18.0,48.0,6.0
20,22,54.0,4.0,6.0,10.0
20,23,40.0,6.0,0.0,10.0
20,24,7.0,6.0,14.0,2.0
20,25,54.0,22.0,6.0,10.0
21,1,52.5,6.0,24.0,10.5
21,2,7.0,0.0,47.0,2.0
21,3,9.0,0.0,43.0,2.0
21,4,9.5,12.0,0.0,10.5
21,5,54.0,6.5,36.0,10.5
21,6,20.5,6.0,48.0,10.5
21,7,52.5,6.0,0.0,10.5
21,8,2.0,7.0,18.0,3.0
21,9,21.5,6.0,18.0,10.5
21,10,54.0,14.5,18.0,10.5
21,11,53.5,24.0,12.0,10.5
21,12,6.0,12.0,30.0,2.0
21,13,18.5,0.0,54.0,10.5
21,14,57.0,12.0,18.0,10.0
21,15,42.5,18.0,30.0,10.5
21,16,47.0,24.0,21.0,2.0
21,17,14.0,6.0,28.0,2.0
21,18,39.5,24.0,30.0,10.5
21,19,18.5,6.0,42.0,10.5
21,20,22.0,24.0,36.0,9.0
21,21,33.0,18.0,48.0,6.0
21,22,54.0,4.5,6.0,10.5
21,23,39.5,6.0,0.0,10.5
21,24,7.0,6.0,14.0,2.0
21,25,54.0,21.5,6.0,10.5
22,1,53.0,6.0,24.0,11.0
22,2,7.0,0.0,47.0,2.0
22,3,9.0,0.0,43.0,2.0
22,4,9.0,12.0,0.0,11.0
22,5,54.0,7.0,36.0,11.0
22,6,21.0,6.0,48.0,11.0
22,7,52.0,6.0,0.0,11.0
22,8,2.0,7.0,18.0,3.0
22,9,22.0,6.0,18.0,11.0
22,10,54.0,14.0,18.0,11.0
22,11,54.0,24.0,12.0,11.0
22,12,6.0,12.0,30.0,2.0
22,13,19.0,0.0,54.0,11.0
22,14,57.0,12.0,18.0,10.0
22,15,42.0,18.0,30.0,11.0
22,16,47.0,24.0,21.0,2.0
22,17,14.0,6.0,28.0,2.0
22,18,39.0,24.0,30.0,11.0
22,19,19.0,6.0,42.0,11.0
22,20,22.0,24.0,36.0,9.0
22,21,33.0,18.0,48.0,6.0
22,22,54.0,5.0,6.0,11.0
22,23,39.0,6.0,0.0,11.0
22,24,7.0,6.0,14.0,2.0
22,25,54.0,21.0,6.0,11.0
23,1,53.5,6.0,24.0,11.5
23,2,7.0,0.0,47.0,2.0
23,3,9.0,0.0,43.0,2.0
23,4,8.5,12.0,0.0,11.5
23,5,54.0,7.5,36.0,11.5
23,6,21.5,6.0,48.0,11.5
23,7,51.5,6.0,0.0,11.5
23,8,2.0,7.0,18.0,3.0
23,9,22.5,6.0,18.0,11.5
23,10,54.0,13.5,18.0,11.5
23,11,54.0,23.5,12.0,11.5
23,12,6.0,12.0,30.0,2.0
23,13,19.5,0.0,54.0,11.5
23,14,57.0,12.0,18.0,10.0
23,15,41.5,18.0,30.0,11.5
23,16,47.0,24.0,21.0,2.0
23,17,14.0,6.0,28.0,2.0
23,18,38.5,24.0,30.0,11.5
23,19,19.5,6.0,42.0,11.5
23,20,22.0,24.0,36.0,9.0
23,21,33.0,18.0,48.0,6.0
23,22,54.0,5.5,6.0,11.5
23,23,38.5,6.0,0.0,11.5
23,24,7.0,6.0,14.0,2.0
23,25,54.0,20.5,6.0,11.5
24,1,54.0,6.0,24.0,12.0
24,2,7.0,0.0,47.0,2.0
24,3,9.0,0.0,43.0,2.0
24,4,8.0,12.0,0.0,12.0
24,5,54.0,8.0,36.0,12.0
24,6,22.0,6.0,48.0,12.0
24,7,51.0,6.0,0.0,12.0
24,8,2.0,7.0,18.0,3.0
